,artistName,venueName,streamingEvent,title,locationText,artistUrl,watchLiveText,isPlus,callToActionText,rsvpCount,rsvpCountInt,startsAt,endsAt,timezone,locale,date_range,is_weekend,num_semaine,jour_avant,event_duration,popularity
5961,Wil Milton,Oulala Café and Lounge,False,Surrender with Wil Milton,"Lynbrook, NY",https://www.bandsintown.com/a/733411-wil-milton?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 17:00:00,2024-10-26 22:00:00,America/New_York,en,events,True,4,25,5.0,Low
5962,Set It Off,The Wellmont Theater,False,,"Montclair, NJ",https://www.bandsintown.com/a/248070-set-it-off?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,115,115,2024-10-26 17:00:00,2024-10-26 23:30:00,America/New_York,en,events,True,4,25,6.5,Very High
5963,Ashley Pezzotti,Birdland,False,,"New York, NY",https://www.bandsintown.com/a/6690324-ashley-pezzotti?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 17:30:00,2024-10-26 18:30:00,America/New_York,en,events,True,4,25,1.0,Low
5964,John Smith,Cafe Wha?,False,,"New York City, NY",https://www.bandsintown.com/a/36271-john-smith?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,4,4,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,High
5965,Kublai Khan TX,House Of Independents,False,,"Asbury Park, NJ",https://www.bandsintown.com/a/114587-kublai-khan-tx?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,116,116,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,Very High
5966,Tom Vincent,The Stone Pony,False,,"Asbury Park, NJ",https://www.bandsintown.com/a/1948588-tom-vincent?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-26 18:00:00,2024-10-26 23:30:00,America/New_York,en,events,True,4,25,5.5,Medium
5967,tricktheriddle,Eurekas,False,WNDRLND HLLWN SHW. VL3,"Kings Point, NY",https://www.bandsintown.com/a/14107447-tricktheriddle?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,Low
5968,KIRE,Mercury Lounge,False,,"New York, NY",https://www.bandsintown.com/a/396648-kire?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,8,8,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,Very High
5969,GRYFFIN,Forest Hills Stadium,False,,"Forest Hills, NY",https://www.bandsintown.com/a/9991449-gryffin?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,102,102,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,Very High
5970,The Fundamentals,Crossroads,False,,"Garwood, NJ",https://www.bandsintown.com/a/1109280-the-fundamentals?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,Low
5971,Tail Light Rebellion,Alphaville,False,,"Brooklyn, NY",https://www.bandsintown.com/a/5216764-tail-light-rebellion?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,Low
5972,Descartes A Kant,The Meadows,False,,"Brooklyn, NY",https://www.bandsintown.com/a/35846-descartes-a-kant?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,6,6,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,Very High
5973,Neon Project,Athenia Veterans Post,False,A Night to Dismember,"Clifton, NJ",https://www.bandsintown.com/a/15545700-neon-project?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 18:00:00,2024-10-26 22:00:00,America/New_York,en,events,True,4,25,4.0,Low
5974,Anxious,Trans Pecos,False,,"Ridgewood, NY",https://www.bandsintown.com/a/438378-anxious?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,11,11,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,Very High
5975,Massane,Forest Hills Stadium,False,,"Forest Hills, NY",https://www.bandsintown.com/a/15497083-massane?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,5,5,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,High
5976,The Mynabirds,Francis Kite Club,False,Artists for Ceasefire Benefit,"New York City, NY",https://www.bandsintown.com/a/323159-the-mynabirds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-26 18:00:00,2024-10-26 23:30:00,America/New_York,en,events,True,4,25,5.5,High
5977,James Murray,13th Hour Haunted House,False,13th Hour Haunted House and Escapes - You Better Watch Out Book Signing,"Wharton, NJ",https://www.bandsintown.com/a/15508866-james-murray?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,Low
5978,Uncle Stump,Lentini Farms and Corn Maze,False,,"Newton, NJ",https://www.bandsintown.com/a/12536068-uncle-stump?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-26 18:00:00,2024-10-26 19:00:00,America/New_York,en,events,True,4,25,1.0,Medium
5979,Laura Burhenn,Francis Kite Club,False,Artists for Ceasefire Benefit,"New York City, NY",https://www.bandsintown.com/a/12640-laura-burhenn?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 18:00:00,2024-10-26 23:30:00,America/New_York,en,events,True,4,25,5.5,Low
5980,Tennessee Honey Band,PH Steakhouse,False,PH Steak House ~ Country Line Dance Night with Tennessee Honey Band & DJ Wild Bill ,"Chester, NJ",https://www.bandsintown.com/a/10918776-tennessee-honey-band?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 18:00:00,2024-10-26 22:00:00,America/New_York,en,events,True,4,25,4.0,Low
5981,If Not For Me,The Wellmont Theater,False,,"Montclair, NJ",https://www.bandsintown.com/a/6455910-if-not-for-me?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,5,5,2024-10-26 18:30:00,2024-10-26 19:30:00,America/New_York,en,events,True,4,25,1.0,High
5982,Sam Pearce,Pianos,False,,"New York, NY",https://www.bandsintown.com/a/6420976-sam-pearce?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 18:30:00,2024-10-26 19:30:00,America/New_York,en,events,True,4,25,1.0,Low
5983,Averly Morillo,United Palace,False,,"New York, NY",https://www.bandsintown.com/a/15559308-averly-morillo?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,9,9,2024-10-26 18:30:00,2024-10-26 19:30:00,America/New_York,en,events,True,4,25,1.0,Very High
5984,DC Wolves,Silvana,False,,"New York City, NY",https://www.bandsintown.com/a/15544751-dc-wolves?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 18:30:00,2024-10-26 23:30:00,America/New_York,en,events,True,4,25,5.0,Low
5985,Marc Ribot & Los Cubanos Postizos,Le Poisson Rouge,False,,"New York City, NY",https://www.bandsintown.com/a/2164068-marc-ribot-and-los-cubanos-postizos?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-26 18:30:00,2024-10-26 19:30:00,America/New_York,en,events,True,4,25,1.0,High
5986,Marc Ribot,Le Poisson Rouge,False,,"New York City, NY",https://www.bandsintown.com/a/49116-marc-ribot?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,18,18,2024-10-26 18:30:00,2024-10-26 19:30:00,America/New_York,en,events,True,4,25,1.0,Very High
5987,Danny Singh,Purgatory,False,,"East New York, NY",https://www.bandsintown.com/a/15393683-danny-singh?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Low
5988,Hello Mary,Warsaw,False,,"Brooklyn, NY",https://www.bandsintown.com/a/15512966-hello-mary?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,23,23,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Very High
5989,Bronx,Flip Circus - The Mall at Bay Plaza,False,,"The Bronx, NY",https://www.bandsintown.com/a/211106-bronx?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Low
5990,Kris Monson,The Wallace Lounge,False,,"New York, NY",https://www.bandsintown.com/a/15513205-kris-monson?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 23:00:00,America/New_York,en,events,True,4,25,4.0,Low
5991,Big Bang Baby,Bar Anticipation,False,WRAT Halloween Party!,"Belmar, NJ",https://www.bandsintown.com/a/173795-big-bang-baby?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,4,4,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,High
5992,Artcell,Tilles Center - Krasnoff Theater,False,,"Brookville, NY",https://www.bandsintown.com/a/79539-artcell?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Low
5993,TOM FITZGERALD,Private Event,False,,"New York City, NY",https://www.bandsintown.com/a/4601641-tom-fitzgerald?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Medium
5994,Tony & The Kiki,Union Pool,False,,"New York, NY",https://www.bandsintown.com/a/15490076-tony-and-the-kiki?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Low
5995,The 90's Band,Plattduetsche Park,False,,"Franklin Square, NY",https://www.bandsintown.com/a/11976684-the-90's-band?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,9,9,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Very High
5996,Hunter Hill,Beacon Theatre,False,,"New York City, NY",https://www.bandsintown.com/a/4756393-hunter-hill?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-26 19:00:00,2024-10-26 21:00:00,America/New_York,en,events,True,4,25,2.0,High
5997,Oso Oso,Amityville Music Hall,False,,"Amityville, NY",https://www.bandsintown.com/a/11184403-oso-oso?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,11,11,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Very High
5998,A BOOGIE WIT DA HOODIE,Prudential Center,False,,"Newark, NJ",https://www.bandsintown.com/a/13824482-a-boogie-wit-da-hoodie?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,48,48,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Very High
5999,Black Flamingos,Wonder Bar,False,"Hi-Tide Halloween ""Double Feature""","Asbury Park, NJ",https://www.bandsintown.com/a/10885442-black-flamingos?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,High
6000,Gabrielle Stravelli,Bell Theater,False,"""Mel & Ella Swing!"" at Bell Works NJ","Holmdel, NJ",https://www.bandsintown.com/a/2094289-gabrielle-stravelli?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,High
6001,Bondo,Public Records,False,,"Brooklyn, NY",https://www.bandsintown.com/a/889493-bondo?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Medium
6002,Diane Gentile,Danny Clinch Transparent Gallery,False,Diane and the Gentle Men,"Asbury Park, NJ",https://www.bandsintown.com/a/1486285-diane-gentile?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-26 19:00:00,2024-10-26 22:00:00,America/New_York,en,events,True,4,25,3.0,High
6003,Matt Misser,Husk and Vine Kitchen and Cocktails,False,Second Chance,"Saint James, NY",https://www.bandsintown.com/a/15530644-matt-misser?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-26 19:00:00,2024-10-26 22:00:00,America/New_York,en,events,True,4,25,3.0,Medium
6004,Town Of Cats,Stamford Center for the Arts,False,,"Stamford, CT",https://www.bandsintown.com/a/6927853-town-of-cats?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,High
6005,David Easton Band,Ryland Inn Restaurant and Events,False,David Easton Band (Trio) @ Ryland Inn,"Hunterdon County, NJ",https://www.bandsintown.com/a/15491407-david-easton-band?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 22:00:00,America/New_York,en,events,True,4,25,3.0,Low
6006,Joshua Van Ness,Strand Theater,False,The Wag's  Halloween Spectacular ,"Lakewood, NJ",https://www.bandsintown.com/a/170375-joshua-van-ness?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Low
6007,Sueco,Irving Plaza,False,,"New York City, NY",https://www.bandsintown.com/a/15395461-sueco?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,32,32,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Very High
6008,Rob Base,Westchester County Center,False,,"White Plains, NY",https://www.bandsintown.com/a/11912-rob-base?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,High
6009,George Lamond,Westchester County Center,False,,"White Plains, NY",https://www.bandsintown.com/a/55570-george-lamond?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,High
6010,Michael Blaustein,New Jersey Performing Arts Center,False,,"Newark, NJ",https://www.bandsintown.com/a/14519897-michael-blaustein?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,4,4,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,High
6011,TKA,Westchester County Center,False,,"White Plains, NY",https://www.bandsintown.com/a/55573-tka?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,1,1,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Medium
6012,Coro,Westchester County Center,False,,"White Plains, NY",https://www.bandsintown.com/a/33167-coro?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,2,2,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,High
6013,Deni Bonet & Chris Flynn,Sun Tavern,False,Sun Tavern,"Roselle Park, NJ",https://www.bandsintown.com/a/176225-deni-bonet-and-chris-flynn?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 22:00:00,America/New_York,en,events,True,4,25,3.0,Low
6014,Joe Lovano,Smoke Jazz & Supper Club,False,"Tribute to Monk featuring Joe Lovano, Kevin Hays, Doug Weiss & Al Foster @ Smoke Jazz & Supper Club","New York City, NY",https://www.bandsintown.com/a/46663-joe-lovano?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Low
6015,Kevin Hays,Smoke Jazz & Supper Club,False,"Kevin Hays, Joe Lovano, Doug Weiss, Al Foster","New York City, NY",https://www.bandsintown.com/a/636449-kevin-hays?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Low
6016,Daniel Donato,Brooklyn Bowl,False,,"Brooklyn, NY",https://www.bandsintown.com/a/6038192-daniel-donato?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,8,8,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Very High
6017,Hellenbäch USA,Dingbatz,False,,"Clifton, NJ",https://www.bandsintown.com/a/15556088-hellenbach-usa?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 23:30:00,America/New_York,en,events,True,4,25,4.5,Low
6018,the Successful Failures,Randy Now's Man,False,SF Full Band Electric at Randy Now's Man Cave,"Hightstown, NJ",https://www.bandsintown.com/a/134946-the-successful-failures?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Low
6019,James Mastro,The Newton Theatre,False,The Jayhawks & James Mastro - Newton Theater,"Newton, NJ",https://www.bandsintown.com/a/15530042-james-mastro?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,7,7,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Very High
6020,New Years Day,The Wellmont Theater,False,,"Montclair, NJ",https://www.bandsintown.com/a/1914-new-years-day?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,24,24,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Very High
6021,Antwaun Stanley,StageOne at FTC,False,,"Fairfield, CT",https://www.bandsintown.com/a/550162-antwaun-stanley?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event,Watch Live,False,Tickets & RSVP,0,0,2024-10-26 19:00:00,2024-10-26 20:00:00,America/New_York,en,events,True,4,25,1.0,Low
